Glottocode,LANG_IS,Shp_Lng,Shap_Ar,L1_Users,Digits,All_Users,Countries,Family,Classification,Latitude,Longitude,EGIDS,Is_Written,glottolog_macroarea,status,family_id,parent_id,latitude,longitude,child_dialect_count,country_ids,family_name,Family_size,DPLACE subsistence,Forager language definite,Forager language possible,ISO3,LON,LAT,island,written,EA033_Extended
goon1238,gni,3.593616786,0.487934719,60,2,60,1,Australian,"Australian, Bunaban",-18.3907,126.3163,8a,T,Australia,severely endangered,buna1274,buna1274,-18.4073,126.351,0,AU,Bunaban,2,NA,1,0,AUS,134.3760786,-25.56076406,0,1,NA
gora1262,goc,0.609876839,0.023469113,2740,4,2740,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, South, Hote-Buang, Buang, Mumeng",-6.85,146.5471,6a,T,Papunesia,safe,aust1307,mume1239,-6.85564,146.579,1,PG,Austronesian,1276,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
goro1259,gor,7.482811352,0.547289325,1000000,7,1000000,1,Austronesian,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Gorontalo-Mongondow, Gorontalic",0.6682,122.3742,6b,T,Papunesia,vulnerable,aust1307,goro1273,0.62689,122.288,5,ID,Austronesian,1276,NA,0,0,IDN,114.0226835,-0.254301557,1,1,NA
goro1261,grq,0.259328023,0.004452216,15,2,15,1,Ramu-Lower Sepik,"Ramu-Lower Sepik, Ramu, Grass",-4.5308,144.5907,8b,F,Papunesia,critically endangered,lowe1437,agoa1234,-4.52947,144.59,0,PG,Lower Sepik-Ramu,30,NA,0,1,PNG,144.3312156,-6.645007134,1,0,NA
goro1270,gow,1.761640748,0.174326875,113000,6,113000,1,Afro-Asiatic,"Afro-Asiatic, Cushitic, South",-4.2347,35.7804,6a,F,Africa,safe,afro1255,iraq1240,-4.23575,35.7996,0,TZ,Afro-Asiatic,375,1,0,0,TZA,34.75298813,-6.257732721,0,0,0
gorr1238,gqr,2.929762513,0.315042307,128000,6,128000,1,Nilo-Saharan,"Nilo-Saharan, Satellite-Core, Satellites, Central Sudanic, West, Bongo-Bagirmi, Sara-Bagirmi, Sara, Sara Proper",8.0422,17.1218,6a,T,Africa,safe,cent2225,bedi1236,8.0841,17.0713,2,CF TD,Central Sudanic,64,NA,0,0,TCD,18.58132953,15.3288674,0,1,NA
goun1238,goy,0.301261217,0.006431556,30,2,30,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Mbum-Day, Kim",9.4674,16.2541,8b,F,Africa,critically endangered,atla1278,kimb1240,9.46683,16.255,0,TD,Atlantic-Congo,1436,NA,0,0,TCD,18.58132953,15.3288674,0,0,NA
gour1243,gux,6.24443388,1.302507902,1064200,7,1064200,4,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Northern, Oti-Volta, Gurma",12.2898,0.9254,5,T,Africa,safe,atla1278,gour1248,11.6711,1.28489,3,BF BJ NE TG,Atlantic-Congo,1436,1,0,0,BFA,-1.776537452,12.31165049,0,1,1
gowr1239,gwf,0.127472755,0.001022582,200,3,200,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Northwestern , Dardic, Kohistani",35.0083,72.968,6b,T,Eurasia,definitely endangered,indo1319,oute1238,35.1243,73.1233,0,PK,Indo-European,588,NA,0,0,PAK,69.41399806,29.97346003,0,1,NA
goza1238,goz,NA,NA,NA,NA,NA,1,Indo-European,"Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Talysh",36.5784,49.257,7,F,Eurasia,definitely endangered,indo1319,tati1244,36.4133,50.6987,0,IR,Indo-European,588,NA,0,0,IRN,54.2854515,32.51891732,0,0,NA
gran1245,nli,0.590373516,0.02435724,5000,4,5000,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Northwestern , Dardic, Kunar",34.8761,70.7094,7,F,Eurasia,definitely endangered,indo1319,gawa1246,34.6485,70.7323,3,AF,Indo-European,588,NA,0,0,AFG,66.08669022,33.85639928,0,0,NA
gras1249,kbk,1.793082956,0.116402338,1700,4,1700,1,Trans-New Guinea,"Trans-New Guinea, Southeast Papuan, Koiarian, Koiaric",-9.4869,147.5008,6b,F,Papunesia,definitely endangered,koia1260,koit1243,-9.51218,147.437,3,PG,Koiarian,8,1,0,0,PNG,144.3312156,-6.645007134,1,0,0
gree1278,giq,0.721700434,0.023019044,300,3,300,2,Tai-Kadai,"Tai-Kadai, Kra, Western Kra",22.5634,104.698,8a,F,Eurasia,severely endangered,taik1256,sout2749,22.5632,104.698,3,VN,Tai-Kadai,95,NA,0,0,VNM,106.2858408,16.65793775,0,0,NA
gres1240,grs,0.6105714,0.018316609,2500,4,2500,1,Nimboran,Nimboran,-2.7035,140.249,8a,F,Papunesia,severely endangered,nimb1257,gres1241,-2.72229,140.279,0,ID,Nimboranic,5,NA,0,1,IDN,114.0226835,-0.254301557,1,0,NA
grom1238,gro,0.994171598,0.04813517,26800,5,26800,2,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, Central Bodish, Central, Southern",27.6017,88.9032,6a,F,Eurasia,vulnerable,sino1245,dzon1238,27.6089,88.8541,2,BT CN IN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
gron1242,gos,3.126618138,0.354957597,611000,6,611000,1,Indo-European,"Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Saxon",53.1888,6.768,5,T,Eurasia,vulnerable,indo1319,ostf1234,53.2842,6.698,4,DE NL,Indo-European,588,NA,0,0,NLD,5.512217101,52.29870037,0,1,NA
guaa1238,gwx,0.466520273,0.00930588,17600,5,17600,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Nyo, Potou-Tano, Tano, Guang, South Guang",6.4815,0.1563,6a,F,Africa,safe,atla1278,guac1241,6.52106,0.16932,2,GH,Atlantic-Congo,1436,NA,0,0,GHA,-1.236968556,7.928651813,0,0,NA
guah1255,guh,12.60403315,4.608631955,35000,5,35000,2,Guajiboan,"Guajiboan, Guajibo",4.7283,-69.7772,6b,T,South America,vulnerable,guah1252,guah1254,5.81736,-68.9839,3,CO VE,Guahiboan,5,0.5,1,0,COL,-73.07773209,3.927213863,0,1,0
guaj1256,gvj,3.994152076,0.889216757,280,3,280,1,Tupian,"Tupian, Tupí-Guaraní, Wayampí, Amanayé",-3.6207,-46.447,6a,F,South America,definitely endangered,tupi1275,guaj1260,-3.93574,-46.3683,2,BR,Tupian,71,NA,1,0,BRA,-53.05434004,-10.80677364,0,0,NA
guam1248,gum,1.172931015,0.098830379,21000,5,21000,1,Paezan,"Paezan, Coconuco",2.5514,-76.5785,5,T,South America,vulnerable,barb1265,coco1262,2.55849,-76.582,0,CO,Barbacoan,6,NA,0,0,COL,-73.07773209,3.927213863,0,1,NA
guan1266,jiq,NA,NA,50000,5,50000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Northeastern Tibeto-Burman, rGyalrongic",31.8187,101.5356,6a,F,Eurasia,safe,sino1245,horp1241,31.5655,101.928,8,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
guan1268,gva,1.115759102,0.066915725,28,2,28,1,Mascoyan,Mascoyan,-21.9792,-58.0657,8a,F,South America,definitely endangered,leng1261,east2852,-21.9803,-58.0654,2,BR PY,Lengua-Mascoy,6,NA,1,0,PRY,-58.38738783,-23.24804195,0,0,NA
guan1269,gvc,2.104873915,0.058349819,950,3,950,2,Tucanoan,"Tucanoan, Eastern Tucanoan",1.0765,-69.463,6b,T,South America,definitely endangered,tuca1253,wana1272,1.07554,-69.5705,0,BR CO,Tucanoan,26,NA,0,0,BRA,-53.05434004,-10.80677364,0,1,NA
guar1292,gyr,5.296972438,1.570737795,8430,4,8430,1,Tupian,"Tupian, Tupí-Guaraní, Guarayú",-15.887,-61.6197,6a,T,South America,definitely endangered,tupi1275,tupi1278,-15.8247,-61.6934,0,BO,Tupian,71,NA,0,0,BOL,-64.64140561,-16.72898702,0,1,NA
guar1293,gae,3.956984038,1.055911922,180,3,180,2,Maipurean,"Maipurean, Northern, Upper Amazon, Western Nawiki, Warekena",2.4096,-66.3092,8a,F,South America,definitely endangered,araw1281,pare1275,1.80835,-66.922505,2,BR CO VE,Arawakan,76,NA,0,0,VEN,-66.16382728,7.162132268,0,0,NA
guat1253,gta,2.69334542,0.230659021,5,1,5,1,Language isolate,Language isolate,-17.8696,-57.2897,8b,F,South America,critically endangered,,,-17.8696,-57.2897,0,BR,NA,1,0,1,0,BRA,-53.05434004,-10.80677364,0,0,0
guay1257,guo,3.744497085,0.482384106,1000,4,1000,1,Guajiboan,Guajiboan,2.9686,-71.7806,5,T,South America,definitely endangered,guah1252,guah1252,2.8969,-71.844,0,CO,Guahiboan,5,NA,0,1,COL,-73.07773209,3.927213863,0,1,NA
gube1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Africa,definitely endangered,atla1278,bain1264,12.56,-17.19,0,NG,Atlantic-Congo,1436,NA,0,0,NA,NA,NA,0,NA,NA
gude1246,gde,0.780443997,0.024760102,88000,5,88000,2,Afro-Asiatic,"Afro-Asiatic, Chadic, Biu-Mandara, A, A.8",10.1949,13.3485,5,T,Africa,safe,afro1255,fali1290,10.2138,13.403,4,CM NG,Afro-Asiatic,375,1,0,0,CMR,12.61155252,5.66309813,0,1,0
gudu1250,gdu,0.430478973,0.013460306,5000,4,5000,1,Afro-Asiatic,"Afro-Asiatic, Chadic, Biu-Mandara, A, A.8",9.9312,12.5144,6a,F,Africa,safe,afro1255,bium1271,10.1206,12.5359,1,NG,Afro-Asiatic,375,NA,0,0,NGA,7.995127754,9.548318418,0,0,NA
gudu1252,gdf,0.277514069,0.004335306,55900,5,55900,1,Afro-Asiatic,"Afro-Asiatic, Chadic, Biu-Mandara, A, A.4, Mandara Proper, Glavda",11.1049,13.7899,6a,T,Africa,safe,afro1255,gudu1253,11.1057,13.7893,3,CM NG,Afro-Asiatic,375,NA,0,0,NGA,7.995127754,9.548318418,0,1,NA
guer1241,ngu,3.46766086,0.746341231,125000,6,125000,1,Uto-Aztecan,"Uto-Aztecan, Southern Uto-Aztecan, Corachol-Aztecan, Core Nahua, Nahuatl",17.8483,-99.0855,6a,T,North America,safe,utoa1244,east2720,17.8583,-99.0023,0,MX,Uto-Aztecan,69,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
guer1243,amu,0.927647467,0.063545755,45900,5,45900,1,Otomanguean,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Amuzgo",16.7775,-98.1895,5,T,North America,vulnerable,otom1299,amuz1254,16.77226,-98.18953,0,MX,Otomanguean,181,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
guev1238,zpg,0.941668798,0.062610683,4720,4,4720,1,Otomanguean,"Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Zapotecan, Zapotec",16.738,-95.3541,5,T,North America,safe,otom1299,tran1297,16.7312,-95.3641,0,MX,Otomanguean,181,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
gugu1254,kkp,0.735246751,0.034055083,20,2,20,1,Australian,"Australian, Pama-Nyungan, Paman, Coastal Pama",-15.4348,141.6384,8a,F,Australia,severely endangered,pama1250,dhaw1234,-15.4296,141.635,0,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,0,NA
gugu1255,kky,3.343599557,0.479429633,780,3,780,1,Australian,"Australian, Pama-Nyungan, Guugu-Yimidhirr",-14.957,144.8594,7,T,Australia,severely endangered,pama1250,yimi1234,-14.9424,144.831,0,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,1,NA
guhu1244,ghs,2.328530883,0.117387423,13000,5,13000,1,Trans-New Guinea,"Trans-New Guinea, Greater Binanderean, Guhu-Samane",-7.9745,147.257,5,T,Papunesia,safe,nucl1709,bina1276,-7.99922,147.228,1,PG,Nuclear Trans New Guinea,316,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
guib1244,zgn,22.4784418,1.691478929,1000000,7,1000000,1,Tai-Kadai,"Tai-Kadai, Kam-Tai, Tai, Northern",24.2939,106.2313,3,T,Eurasia,safe,taik1256,nort3189,24.3,106.2,0,CN,Tai-Kadai,95,NA,0,0,CHN,103.8653653,36.60943238,0,1,NA
guib1245,zgb,22.60456284,1.67685906,1500000,7,1500000,1,Tai-Kadai,"Tai-Kadai, Kam-Tai, Tai, Northern",24.8353,108.2538,6a,T,Eurasia,safe,taik1256,nort3189,24.9,108.1,0,CN,Tai-Kadai,95,NA,0,0,CHN,103.8653653,36.60943238,0,1,NA
guib1246,bet,4.47482381,0.759857025,130000,6,130000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Eastern, Bete, Western",6.224,-6.4673,5,T,Africa,safe,atla1278,west2489,6.13837,-6.51291,2,CI,Atlantic-Congo,1436,NA,0,0,CIV,-5.612043645,7.553755007,0,1,NA
guil1236,ztu,0.292217917,0.006364864,9500,4,9500,1,Otomanguean,"Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Zapotecan, Zapotec",16.8818,-96.4539,6a,T,North America,safe,otom1299,west2947,16.8824,-96.4572,0,MX,Otomanguean,181,NA,0,0,MEX,-102.5763495,23.9353719,0,1,NA
guin1254,gkp,3.755852636,0.522198087,460000,6,460000,1,Niger-Congo,"Niger-Congo, Mande, Western, Central-Southwestern, Southwestern, Kpelle",7.8609,-8.9741,5,T,Africa,safe,mand1469,kpel1252,7.93196,-8.98843,0,GN LR,Mande,75,NA,0,0,GIN,-11.06085374,10.44827288,0,1,NA
guiq1238,gqi,1.259811278,0.104308529,6000,4,6000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Northeastern Tibeto-Burman, Qiangic",30.4766,102.1238,6b,F,Eurasia,definitely endangered,sino1245,naqi1236,30.4803,102.128,0,CN,Sino-Tibetan,496,NA,0,0,CHN,103.8653653,36.60943238,0,0,NA
guja1252,guj,33.94491722,12.49214959,46888670,8,46888670,7,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Gujarati",22.3513,71.9793,2,T,Eurasia,safe,indo1319,guja1256,22.687,71.0962,6,BD IN PK,Indo-European,588,1,0,0,IND,79.59370376,22.92500641,0,1,1
guja1253,gju,6.996740165,0.918907421,1005000,7,1005000,3,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Rajasthani, Unclassified",33.5475,74.6333,5,T,Eurasia,safe,indo1319,mewa1254,33.7,75.11,5,AF IN PK,Indo-European,588,NA,0,0,IND,79.59370376,22.92500641,0,1,NA
gula1265,glj,2.374682049,0.158618486,3500,4,3500,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Mbum-Day, Bua",10.2911,19.492,6a,F,Africa,safe,atla1278,kula1285,10.267,19.5359,5,TD,Atlantic-Congo,1436,NA,0,0,TCD,18.58132953,15.3288674,0,0,NA
gula1266,kcm,2.806975077,0.434652845,13200,5,13200,2,Nilo-Saharan,"Nilo-Saharan, Satellite-Core, Satellites, Central Sudanic, West, Bongo-Bagirmi, Kara",9.6256,22.3766,6a,F,Africa,safe,cent2225,ferg1237,9.49092,23.3805,8,CF SD,Central Sudanic,64,NA,0,0,CAF,20.37434729,6.542778706,0,0,NA
gula1268,gvl,3.134755976,0.291732573,163000,6,163000,1,Nilo-Saharan,"Nilo-Saharan, Satellite-Core, Satellites, Central Sudanic, West, Bongo-Bagirmi, Sara-Bagirmi, Sara, Sara Proper",9.1932,17.2922,5,T,Africa,safe,cent2225,sara1344,9.06629,17.3151,2,TD,Central Sudanic,64,NA,0,0,TCD,18.58132953,15.3288674,0,1,NA
gula1269,glu,1.462705277,0.05327484,10300,5,10300,1,Nilo-Saharan,"Nilo-Saharan, Satellite-Core, Satellites, Central Sudanic, West, Bongo-Bagirmi, Sara-Bagirmi, Bagirmi",10.1673,19.2065,6a,F,Africa,safe,cent2225,bayo1261,10.3049,19.2182,0,TD,Central Sudanic,64,NA,0,0,TCD,18.58132953,15.3288674,0,0,NA
gula1270,gmb,0.194656607,0.000478507,1570,4,1570,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Southeast Solomonic, Malaita-San Cristobal, Malaita, Northern",-8.7668,161.0455,6a,F,Papunesia,safe,aust1307,nort2833,-8.74742,161.023,0,SB,Austronesian,1276,NA,0,0,SLB,159.1024984,-7.902107676,1,0,NA
gulf1241,afb,19.39893614,5.282713045,8841000,7,8841000,10,Afro-Asiatic,"Afro-Asiatic, Semitic, Central, South, Arabic",29.2622,47.877,3,T,Eurasia,safe,afro1255,arab1393,30.17,47.5,8,AE BH IQ IR KW OM QA SA YE,Afro-Asiatic,375,NA,0,0,IRQ,43.75691142,33.03682234,0,1,NA
guma1253,gnn,0.582760698,0.011928172,240,3,240,1,Australian,"Australian, Pama-Nyungan, Yuulngu, Dhuwal",-12.2553,136.8239,5,T,Australia,definitely endangered,pama1250,west2439,-12.25254,136.83042,1,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,1,NA
guma1254,gvs,0.568029836,0.001919592,470,3,470,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Gumawana",-9.2744,150.7444,5,T,Papunesia,safe,aust1307,nort2848,-9.28497,150.762,0,PG,Austronesian,1276,NA,0,0,NA,NA,NA,1,1,NA
guma1255,gmu,0.047459585,0.000132652,580,3,580,1,Trans-New Guinea,"Trans-New Guinea, Madang, Croisilles, Gum",-5.2125,145.595,6a,F,Papunesia,safe,nucl1709,gumm1240,-5.22189,145.618,0,PG,Nuclear Trans New Guinea,316,NA,0,0,PNG,144.3312156,-6.645007134,1,0,NA
gumu1244,guk,7.611592552,1.533101828,201000,6,205380,2,Nilo-Saharan,"Nilo-Saharan, Satellite-Core, Core, B’aga",10.8975,35.7987,4,T,Africa,safe,gumu1250,gumu1250,11.05,35.93,19,ET SD,Gumuz,3,NA,0,0,ETH,39.55125579,8.653999188,0,1,NA
gund1247,gdi,3.765017561,0.427386315,9000,4,9000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Ubangi, Sere-Ngbaka-Mba, Ngbaka-Mba, Ngbaka, Western, Baka-Gundi",3.4065,15.7778,6a,F,Africa,definitely endangered,atla1278,baka1271,3.45973,15.7334,0,CF CM,Atlantic-Congo,1436,NA,0,0,CAF,20.37434729,6.542778706,0,0,NA
gung1250,rub,1.357511193,0.074290757,84000,5,84000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Nyoro-Ganda (E.101)",1.9183,31.4507,5,T,Africa,safe,atla1278,grea1289,2.06754,31.4819,0,UG,Atlantic-Congo,1436,NA,0,0,UGA,32.35754815,1.295486963,0,1,NA
gunn1250,guw,1.012556265,0.050081871,934000,6,934000,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Left Bank, Gbe, Aja",6.5216,2.5951,5,T,Africa,safe,atla1278,fong1244,6.48529,2.76767,0,BJ NG,Atlantic-Congo,1436,NA,0,0,NGA,7.995127754,9.548318418,0,1,NA
gunt1241,gnt,0.980326113,0.058024435,350,3,350,1,South-Central Papuan,"South-Central Papuan, Morehead-Upper Maro, Tonda",-8.7946,141.2845,6a,F,Papunesia,safe,more1255,tond1250,-8.80806,141.253,5,PG,Yam,19,NA,0,0,PNG,144.3312156,-6.645007134,1,0,NA
gunw1252,gup,4.424540422,0.830408163,1140,4,1140,1,Australian,"Australian, Gunwingguan, Gunwinggic",-12.3917,133.4418,6b,T,Australia,definitely endangered,gunw1250,cent2231,-12.3398,133.358,8,AU,Gunwinyguan,12,0,1,0,AUS,134.3760786,-25.56076406,0,1,0
guny1241,gyy,NA,NA,0,0,0,1,Australian,"Australian, Pama-Nyungan, Maric",-27.2302,145.9726,x10,F,Australia,critically endangered,pama1250,marg1252,-27.0642,145.862,0,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,0,NA
gupa1247,guf,2.594578002,0.051758631,580,3,1530,1,Australian,"Australian, Pama-Nyungan, Yuulngu, Dhuwal",-12.1927,135.3298,5,T,Australia,definitely endangered,pama1250,east2378,-12.2868,135.337,6,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,1,NA
gupa1248,gpa,1.120705773,0.050781809,15000,5,15000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Nupoid, Nupe-Gbagyi, Nupe",8.3849,6.7215,6a,F,Africa,safe,atla1278,kami1262,8.21291,6.69128,2,NG,Atlantic-Congo,1436,NA,0,0,NGA,7.995127754,9.548318418,0,0,NA
gura1251,hac,NA,NA,300000,6,300000,2,Indo-European,"Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Zaza-Gorani",36.8316,44.5019,7,T,Eurasia,vulnerable,indo1319,gora1267,36.8377,44.4956,7,IQ IR,Indo-European,588,NA,0,0,IRQ,43.75691142,33.03682234,0,1,NA
gura1252,gge,1.442409076,0.085565184,60,2,60,1,Australian,"Australian, Gunwingguan, Burarran",-12.6928,134.033,6b,F,Australia,critically endangered,mani1293,bure1238,-12.66855,134.09501,0,AU,Maningrida,4,NA,1,0,AUS,134.3760786,-25.56076406,0,0,NA
gurd1238,gdj,NA,NA,1,1,1,1,Australian,"Australian, Pama-Nyungan, Paman, Norman Pama",-17.6249,141.1362,8b,F,Australia,critically endangered,pama1250,ribg1235,-17.1653,141.145,0,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,0,NA
gurg1240,ggg,NA,NA,35300,5,35300,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Rajasthani, Unclassified",25.737,68.565,6a,T,Eurasia,safe,indo1319,gher1240,25.737,68.565,0,PK,Indo-European,588,NA,0,0,PAK,69.41399806,29.97346003,0,1,NA
guri1247,gue,7.928389628,3.891685434,600,3,600,1,Australian,"Australian, Pama-Nyungan, South-West, Ngumbin",-17.0673,130.3802,7,T,Australia,definitely endangered,pama1250,guri1250,-17.0329,130.379,2,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,1,NA
guri1248,grx,0.923465758,0.045823463,1500,4,1500,1,Kwomtari,"Kwomtari, Guriaso",-3.5059,141.641,6a,F,Papunesia,definitely endangered,,,-3.5718,141.597,0,PG,NA,1,NA,0,1,PNG,144.3312156,-6.645007134,1,0,NA
gurm1246,gvm,0.521434006,0.014514835,3000,4,3000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Kainji, Western, Baushi-Gurmana",10.162,6.8045,8a,F,Africa,definitely endangered,atla1278,shir1275,10.1487,6.79456,0,NG,Atlantic-Congo,1436,NA,0,0,NGA,7.995127754,9.548318418,0,0,NA
guro1248,goa,8.053794654,1.030631763,500000,6,500000,1,Niger-Congo,"Niger-Congo, Mande, Eastern, Southeastern, Guro-Tura, Guro-Yaoure",7.1299,-6.0476,5,T,Africa,safe,mand1469,guro1247,7.34954,-6.31154,0,CI,Mande,75,1,0,0,CIV,-5.612043645,7.553755007,0,1,1
guru1261,gvr,2.207375243,0.201742383,359000,6,381800,2,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, West Bodish, Gurung-Tamang, Gurungic",28.2256,84.217,6b,T,Eurasia,definitely endangered,sino1245,guru1260,27.41687,86.28988,7,BT IN NP,Sino-Tibetan,496,NA,0,0,NPL,84.01317368,28.23944002,0,1,NA
guru1271,grd,0.743007302,0.014579249,15000,5,15000,1,Afro-Asiatic,"Afro-Asiatic, Chadic, West, B, B.3, Guruntum",10.1757,9.9859,8a,F,Africa,vulnerable,afro1255,guru1272,9.87332,10.162,7,NG,Afro-Asiatic,375,NA,0,0,NGA,7.995127754,9.548318418,0,0,NA
gusa1246,gsn,0.292540871,0.004789024,800,3,800,1,Trans-New Guinea,"Trans-New Guinea, Finisterre-Huon, Finisterre, Erap",-6.2992,146.6627,6a,F,Papunesia,safe,nucl1709,finu1234,-6.28998,146.679,0,PG,Nuclear Trans New Guinea,316,NA,0,0,PNG,144.3312156,-6.645007134,1,0,NA
gusi1246,gsl,0.270008624,0.005652233,18000,5,18000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Atlantic, Northern, Bak, Jola, Jola Proper, Jola Central, Gusilay",12.7774,-16.5041,6a,T,Africa,vulnerable,atla1278,gusi1245,12.7761,-16.5026,0,SN,Atlantic-Congo,1436,NA,0,0,SEN,-14.50980279,14.35413999,0,1,NA
gusi1247,guz,1.169014586,0.095177157,2206470,7,2706470,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Logooli-Kuria (E.42)",-0.8117,34.7897,5,T,Africa,safe,atla1278,nort3227,-0.78872,34.76751,0,KE TZ,Atlantic-Congo,1436,1,0,0,KEN,37.79155529,0.595966252,0,1,1
gutn1238,swe,92.70279414,26.93807934,9606320,7,12756320,3,Indo-European,"Indo-European, Germanic, North, East Scandinavian, Danish-Swedish, Swedish",62.7572,16.7525,1,T,Eurasia,definitely endangered,indo1319,nort3266,57.95167,19.1629,2,,Indo-European,588,NA,0,0,NA,NA,NA,1,1,NA
guwa1243,gwu,NA,NA,0,0,0,1,Australian,"Australian, Pama-Nyungan, Maric",-27.574,149.2822,x10,F,Australia,critically endangered,pama1250,sout2765,-27.8289,148.867,0,AU,Pama-Nyungan,248,NA,1,0,AUS,134.3760786,-25.56076406,0,0,NA
guya1251,gka,0.167683365,0.001852468,130,3,130,1,Trans-New Guinea,"Trans-New Guinea, Finisterre-Huon, Finisterre, Warup",-5.7082,146.4449,6b,T,Papunesia,definitely endangered,nucl1709,uncl1512,-5.70374,146.453,0,PG,Nuclear Trans New Guinea,316,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
gvok1239,ngs,0.166490083,0.001481933,21000,5,21000,2,Afro-Asiatic,"Afro-Asiatic, Chadic, Biu-Mandara, A, A.4, Mandara Proper, Glavda",10.9961,13.7254,6a,F,Africa,safe,afro1255,dghw1240,10.9918,13.7537,0,CM NG,Afro-Asiatic,375,NA,0,0,NGA,7.995127754,9.548318418,0,0,NA
gwaa1239,gwb,0.314993685,0.006556803,980,3,980,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Jarawan, Nigerian",10.3051,9.116,6a,F,Africa,vulnerable,atla1278,unun9929,10.3069,9.11434,0,NG,Atlantic-Congo,1436,NA,0,0,NGA,7.995127754,9.548318418,0,0,NA
gwah1244,dah,0.242668678,0.003941583,1570,4,1570,1,Trans-New Guinea,"Trans-New Guinea, Finisterre-Huon, Finisterre, Warup",-5.669,146.4711,5,T,Papunesia,safe,nucl1709,waru1269,-5.64555,146.455,5,PG,Nuclear Trans New Guinea,316,NA,0,0,PNG,144.3312156,-6.645007134,1,1,NA
